index	cluster95	Domain	phylum	class	order	family	genus	species	subspecies	Label
3215001001	3215	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Raoultella	Raoultella sp003752615	001001	Raoultella sp003752615 001001
3217001001	3217	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	UBA932	UBA1232	UBA1232 sp900544815	001001	UBA1232 sp900544815 001001
3224001001	3224	Bacteria	Firmicutes_A	Clostridia	Peptostreptococcales	Anaerovoracaceae	CAG-145	CAG-145 sp900542295	001001	CAG-145 sp900542295 001001
3233001001	3233	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter sichuanensis	001001	Enterobacter sichuanensis 001001
3240001001	3240	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Dysgonomonadaceae	Dysgonomonas	Dysgonomonas capnocytophagoides	001001	Dysgonomonas capnocytophagoides 001001
3250001002	3250	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Acutalibacteraceae	UBA5905	UBA5905 sp900549155	001002	UBA5905 sp900549155 001002
3259001001	3259	Bacteria	Firmicutes_A	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium sp000435835	001001	Clostridium sp000435835 001001
3263001001	3263	Bacteria	Actinobacteriota	Actinomycetia	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium vaginale	001001	Bifidobacterium vaginale 001001
3270001002	3270	Bacteria	Synergistota	Synergistia	Synergistales	Dethiosulfovibrionaceae	Pyramidobacter	Pyramidobacter piscolens	001002	Pyramidobacter piscolens 001002
3274001002	3274	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Acutalibacteraceae	UMGS172	UMGS172 sp900539855	001002	UMGS172 sp900539855 001002
3274001001	3274	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Acutalibacteraceae	UMGS172	UMGS172 sp900539855	001001	UMGS172 sp900539855 001001
3276001002	3276	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	CAG-1427	CAG-1427 sp000434775	001002	CAG-1427 sp000434775 001002
3285001002	3285	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes_A	Alistipes_A sp900539755	001002	Alistipes_A sp900539755 001002
3285001001	3285	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes_A	Alistipes_A sp900539755	001001	Alistipes_A sp900539755 001001
3286001001	3286	Bacteria	Firmicutes_A	Clostridia	UBA1212	UBA1255	UMGS1537	UMGS1537 sp900543695	001001	UMGS1537 sp900543695 001001
3288001001	3288	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Leclercia	Leclercia adecarboxylata	001001	Leclercia adecarboxylata 001001
3301001001	3301	Bacteria	Firmicutes_A	Clostridia_A	Christensenellales	Borkfalkiaceae	QALS01	QALS01 sp900552625	001001	QALS01 sp900552625 001001
3317001001	3317	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	Fusobacterium periodonticum_D	001001	Fusobacterium periodonticum_D 001001
3319001003	3319	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Morganella	Morganella morganii	001003	Morganella morganii 001003
3319001001	3319	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Morganella	Morganella morganii	001001	Morganella morganii 001001
3326001001	3326	Bacteria	Firmicutes_C	Negativicutes	Acidaminococcales	Acidaminococcaceae	Phascolarctobacterium_A	Phascolarctobacterium_A sp900547415	001001	Phascolarctobacterium_A sp900547415 001001
3329001001	3329	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Citrobacter	Citrobacter europaeus	001001	Citrobacter europaeus 001001
3341001001	3341	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Leuconostoc	Leuconostoc lactis	001001	Leuconostoc lactis 001001
3341001002	3341	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Leuconostoc	Leuconostoc lactis	001002	Leuconostoc lactis 001002
3350001001	3350	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella sp900552675	001001	Prevotella sp900552675 001001
3356001002	3356	Bacteria	Desulfobacterota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio	Desulfovibrio sp900546145	001002	Desulfovibrio sp900546145 001002
3357001001	3357	Bacteria	Firmicutes_A	Clostridia_A	Christensenellales	CAG-138	Phil1	Phil1 sp004558525	001001	Phil1 sp004558525 001001
3359001001	3359	Bacteria	Firmicutes_C	Negativicutes	Veillonellales	Megasphaeraceae	Anaeroglobus	Anaeroglobus geminatus	001001	Anaeroglobus geminatus 001001
3365001001	3365	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Sutterella	Sutterella sp900545275	001001	Sutterella sp900545275 001001
3379001001	3379	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Sutterella	Sutterella sp900543805	001001	Sutterella sp900543805 001001
3382001001	3382	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotellamassilia	Prevotellamassilia sp900541335	001001	Prevotellamassilia sp900541335 001001
3403001002	3403	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Leuconostoc	Leuconostoc mesenteroides	001002	Leuconostoc mesenteroides 001002
3406001001	3406	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	CAG-485	CAG-485 sp001701295	001001	CAG-485 sp001701295 001001
3412001001	3412	Bacteria	Actinobacteriota	Actinomycetia	Actinomycetales	Bifidobacteriaceae	Alloscardovia	Alloscardovia omnicolens	001001	Alloscardovia omnicolens 001001
3414001001	3414	Bacteria	Firmicutes_A	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium sp900539375	001001	Clostridium sp900539375 001001
3415001002	3415	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	UMGS363	UMGS363 sp900543105	001002	UMGS363 sp900543105 001002
3415001003	3415	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	UMGS363	UMGS363 sp900543105	001003	UMGS363 sp900543105 001003
3424001002	3424	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Citrobacter	Citrobacter gillenii	001002	Citrobacter gillenii 001002
3424001004	3424	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Citrobacter	Citrobacter gillenii	001004	Citrobacter gillenii 001004
3426001001	3426	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	Muribaculum	Muribaculum sp003150235	001001	Muribaculum sp003150235 001001
3429001001	3429	Bacteria	Firmicutes_A	Clostridia	Tissierellales	Ezakiellaceae	Fenollaria	Fenollaria timonensis	001001	Fenollaria timonensis 001001
3430001001	3430	Bacteria	Firmicutes_A	Clostridia	Tissierellales	Helcococcaceae	Parvimonas	Parvimonas sp001553085	001001	Parvimonas sp001553085 001001
3432001001	3432	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium_C	Fusobacterium_C gonidiaformans	001001	Fusobacterium_C gonidiaformans 001001
3443001001	3443	Bacteria	Firmicutes	Bacilli	RF39	CAG-611	UBA7057	UBA7057 sp900542735	001001	UBA7057 sp900542735 001001
3453001001	3453	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus_A	Enterococcus_A raffinosus	001001	Enterococcus_A raffinosus 001001
3457001001	3457	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	UBA1820	UBA1820	UBA1820 sp002314265	001001	UBA1820 sp002314265 001001
3457001002	3457	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	UBA1820	UBA1820	UBA1820 sp002314265	001002	UBA1820 sp002314265 001002
3458001001	3458	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonas_A	Porphyromonas_A sp900541275	001001	Porphyromonas_A sp900541275 001001
3466001001	3466	Bacteria	Actinobacteriota	Actinomycetia	Actinomycetales	Micrococcaceae	Rothia	Rothia dentocariosa	001001	Rothia dentocariosa 001001
3477001001	3477	Bacteria	Firmicutes_C	Negativicutes	Veillonellales	Dialisteraceae	Dialister	Dialister sp900541605	001001	Dialister sp900541605 001001
3477001003	3477	Bacteria	Firmicutes_C	Negativicutes	Veillonellales	Dialisteraceae	Dialister	Dialister sp900541605	001003	Dialister sp900541605 001003
3513001001	3513	Bacteria	Actinobacteriota	Actinomycetia	Propionibacteriales	Propionibacteriaceae	Tessaracoccus	Tessaracoccus propionicum	001001	Tessaracoccus propionicum 001001
3523001001	3523	Bacteria	Firmicutes_A	Clostridia	Monoglobales	Monoglobaceae	UMGS1820	UMGS1820 sp900545865	001001	UMGS1820 sp900545865 001001
3537001001	3537	Bacteria	Firmicutes_A	Clostridia	Tissierellales	Ezakiellaceae	Fenollaria	Fenollaria sp900539725	001001	Fenollaria sp900539725 001001
3551001001	3551	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonas	Porphyromonas uenonis	001001	Porphyromonas uenonis 001001
3559001001	3559	Bacteria	Firmicutes_A	Clostridia_A	Christensenellales	QALW01	QALW01	QALW01 sp003150515	001001	QALW01 sp003150515 001001
3571001004	3571	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus gasseri	001004	Lactobacillus gasseri 001004
3576001001	3576	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	CAG-1427	CAG-1427 sp900547965	001001	CAG-1427 sp900547965 001001
3577001001	3577	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Dysgonomonadaceae	Dysgonomonas	Dysgonomonas mossii	001001	Dysgonomonas mossii 001001
3593001002	3593	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Hafnia	Hafnia alvei	001002	Hafnia alvei 001002
3596001004	3596	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Limosilactobacillus	Limosilactobacillus mucosae	001004	Limosilactobacillus mucosae 001004
3596001003	3596	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Limosilactobacillus	Limosilactobacillus mucosae	001003	Limosilactobacillus mucosae 001003
3599001001	3599	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Comamonas	Comamonas kerstersii	001001	Comamonas kerstersii 001001
3610001001	3610	Bacteria	Firmicutes_A	Clostridia	Peptostreptococcales	Anaerovoracaceae	CAG-145	CAG-145 sp900542565	001001	CAG-145 sp900542565 001001
3619001001	3619	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	CAG-485	CAG-485 sp002361235	001001	CAG-485 sp002361235 001001
3620001001	3620	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Oxalobacter	Oxalobacter formigenes	001001	Oxalobacter formigenes 001001
3620001002	3620	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Oxalobacter	Oxalobacter formigenes	001002	Oxalobacter formigenes 001002
3637001001	3637	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	UMGS1519	UMGS1519 sp900552585	001001	UMGS1519 sp900552585 001001
3660001001	3660	Bacteria	Actinobacteriota	Actinomycetia	Actinomycetales	Micrococcaceae	Rothia	Rothia aeria	001001	Rothia aeria 001001
3665001001	3665	Bacteria	Firmicutes_A	Clostridia	Tissierellales	Helcococcaceae	Anaerococcus	Anaerococcus senegalensis	001001	Anaerococcus senegalensis 001001
3667001002	3667	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus paragasseri	001002	Lactobacillus paragasseri 001002
3669001001	3669	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Nissabacter	Nissabacter archeti	001001	Nissabacter archeti 001001
3671001001	3671	Bacteria	Firmicutes	Bacilli	RF39	CAG-611	CAG-451		001001	CAG-451 001001
3677001001	3677	Bacteria	Firmicutes_A	Clostridia_A	Christensenellales	Borkfalkiaceae	UBA10281		001001	UBA10281 001001
3683001001	3683	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Acutalibacteraceae	UMGS1623		001001	UMGS1623 001001
3685001001	3685	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	CAG-485		001001	CAG-485 001001
3689001001	3689	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Acutalibacteraceae	RUG806	RUG806 sp900313475	001001	RUG806 sp900313475 001001
3690001002	3690	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	UBA1777		001002	UBA1777 001002
3696001001	3696	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus downei	001001	Streptococcus downei 001001
3697001001	3697	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	CAG-272	CAG-390	CAG-390 sp003523225	001001	CAG-390 sp003523225 001001
3699001001	3699	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Limosilactobacillus	Limosilactobacillus reuteri	001001	Limosilactobacillus reuteri 001001
3701001002	3701	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonas	Porphyromonas asaccharolytica	001002	Porphyromonas asaccharolytica 001002
3701001001	3701	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonas	Porphyromonas asaccharolytica	001001	Porphyromonas asaccharolytica 001001
3706001001	3706	Bacteria	Desulfobacterota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio	Desulfovibrio desulfuricans_A	001001	Desulfovibrio desulfuricans_A 001001
3710001001	3710	Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelatoclostridiaceae	Catenibacterium	Catenibacterium sp900540685	001001	Catenibacterium sp900540685 001001
3712001001	3712	Bacteria	Firmicutes_A	Clostridia	Peptostreptococcales	Peptostreptococcaceae	Peptostreptococcus	Peptostreptococcus stomatis	001001	Peptostreptococcus stomatis 001001
3723001002	3723	Bacteria	Verrucomicrobiota	Lentisphaeria	Victivallales	Victivallaceae	Victivallis	Victivallis vadensis	001002	Victivallis vadensis 001002
3723001001	3723	Bacteria	Verrucomicrobiota	Lentisphaeria	Victivallales	Victivallaceae	Victivallis	Victivallis vadensis	001001	Victivallis vadensis 001001
3725001001	3725	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes_A	Alistipes_A sp900545315	001001	Alistipes_A sp900545315 001001
3755001002	3755	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Aeromonadaceae	Aeromonas	Aeromonas veronii	001002	Aeromonas veronii 001002
3757001001	3757	Bacteria	Firmicutes_A	Clostridia	TANB77	CAG-508			001001	CAG-508 001001
3762001001	3762	Bacteria	Firmicutes_C	Negativicutes	Acidaminococcales	Acidaminococcaceae	Acidaminococcus	Acidaminococcus massiliensis	001001	Acidaminococcus massiliensis 001001
3762001002	3762	Bacteria	Firmicutes_C	Negativicutes	Acidaminococcales	Acidaminococcaceae	Acidaminococcus	Acidaminococcus massiliensis	001002	Acidaminococcus massiliensis 001002
3782001001	3782	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Hafnia	Hafnia paralvei	001001	Hafnia paralvei 001001
3782001002	3782	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Hafnia	Hafnia paralvei	001002	Hafnia paralvei 001002
3806001002	3806	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	CAG-1427	CAG-1427 sp900544455	001002	CAG-1427 sp900544455 001002
3806001001	3806	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	CAG-1427	CAG-1427 sp900544455	001001	CAG-1427 sp900544455 001001
3809001001	3809	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	CAG-485	CAG-485 sp002491165	001001	CAG-485 sp002491165 001001
3811001002	3811	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	Fusobacterium animalis	001002	Fusobacterium animalis 001002
3811001001	3811	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	Fusobacterium animalis	001001	Fusobacterium animalis 001001
3812001001	3812	Bacteria	Verrucomicrobiota	Lentisphaeria	Victivallales	Victivallaceae	Victivallis	Victivallis sp900551245	001001	Victivallis sp900551245 001001
3813001001	3813	Archaea	Methanobacteriota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanosphaera	Methanosphaera stadtmanae	001001	Methanosphaera stadtmanae 001001
3821001001	3821	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Phytobacter	Phytobacter diazotrophicus	001001	Phytobacter diazotrophicus 001001
3828001001	3828	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonas	Porphyromonas sp900538385	001001	Porphyromonas sp900538385 001001
3848001001	3848	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonas	Porphyromonas uenonis_A	001001	Porphyromonas uenonis_A 001001
3854001001	3854	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Citrobacter	Citrobacter murliniae	001001	Citrobacter murliniae 001001
3859001001	3859	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Verrucomicrobiales	Akkermansiaceae	Akkermansia	Akkermansia muciniphila_C	001001	Akkermansia muciniphila_C 001001
3860001001	3860	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter soli	001001	Enterobacter soli 001001
3863001001	3863	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	UBA1820	UBA1820	UBA1820 sp003150615	001001	UBA1820 sp003150615 001001
3883001002	3883	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Sutterella		001002	Sutterella 001002
3906001001	3906	Bacteria	Actinobacteriota	Actinomycetia	Actinomycetales	Actinomycetaceae	Actinomyces	Actinomyces graevenitzii	001001	Actinomyces graevenitzii 001001
3908001002	3908	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Acutalibacteraceae	UBA1081	UBA1081 sp900543395	001002	UBA1081 sp900543395 001002
3909001001	3909	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	CAG-272	UMGS1002		001001	UMGS1002 001001
3919001001	3919	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Raoultella	Raoultella electrica	001001	Raoultella electrica 001001
3923001002	3923	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonas	Porphyromonas sp900539765	001002	Porphyromonas sp900539765 001002
3939001001	3939	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	UBA1409	UBA1409 sp002338885	001001	UBA1409 sp002338885 001001
3946001001	3946	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Neisseriaceae	Neisseria	Neisseria elongata	001001	Neisseria elongata 001001
3954001001	3954	Bacteria	Desulfobacterota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio	Desulfovibrio sp002159665	001001	Desulfovibrio sp002159665 001001
3960001001	3960	Bacteria	Actinobacteriota	Actinomycetia	Actinomycetales	Bifidobacteriaceae	Scardovia	Scardovia wiggsiae	001001	Scardovia wiggsiae 001001
3975001001	3975	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Robinsoniella	Robinsoniella sp900540475	001001	Robinsoniella sp900540475 001001
4014001001	4014	Bacteria	Firmicutes_A	Clostridia	Clostridiales	Clostridiaceae	Clostridium		001001	Clostridium 001001
4018001001	4018	Bacteria	Firmicutes_A	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium disporicum_A	001001	Clostridium disporicum_A 001001
4034001001	4034	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Morganella	Morganella morganii_B	001001	Morganella morganii_B 001001
4044001001	4044	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Opitutales	CAG-312	CAG-312	CAG-312 sp001917305	001001	CAG-312 sp001917305 001001
4055001002	4055	Bacteria	Firmicutes	Bacilli	Haloplasmatales	Turicibacteraceae	Turicibacter	Turicibacter sp001543345	001002	Turicibacter sp001543345 001002
4055001001	4055	Bacteria	Firmicutes	Bacilli	Haloplasmatales	Turicibacteraceae	Turicibacter	Turicibacter sp001543345	001001	Turicibacter sp001543345 001001
4064001001	4064	Bacteria	Firmicutes_A	Clostridia	Clostridiales	Clostridiaceae	Clostridium_P	Clostridium_P ventriculi	001001	Clostridium_P ventriculi 001001
4065001001	4065	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Marinifilaceae	Butyricimonas	Butyricimonas sp003479425	001001	Butyricimonas sp003479425 001001
4075001001	4075	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Phytobacter	Phytobacter massiliensis	001001	Phytobacter massiliensis 001001
4077001001	4077	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium_A	Fusobacterium_A ulcerans	001001	Fusobacterium_A ulcerans 001001
4088001001	4088	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Atopobiaceae	Lancefieldella	Lancefieldella sp000564995	001001	Lancefieldella sp000564995 001001
